Model;Scenario;Region;Variable;Unit;2010;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Fossil;EJ/yr;431.9394815;475.9838875;542.1103202;603.9540418;658.1703727;704.8543469;748.6793841;787.4931628;822.455651;853.9114473;622.0499313;594.7446091;583.2148194;560.0784125;526.1830202;480.253131;437.4783526;393.2605267;367.9314257
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Fossil|w/ CCS;EJ/yr;0.001286122;0.001250647;0.000573904;0.000139812;0.000201913;0.000224567;0.000243391;0.00025895;0.000217383;0.00028214;32.93717596;59.83840322;97.69901019;107.265602;112.6701063;118.0938748;119.8763191;120.3004026;128.0828517
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Fossil|w/o CCS;EJ/yr;431.9381954;475.9826368;542.1097463;603.953902;658.1701708;704.8541223;748.6791407;787.4929038;822.4554336;853.9111652;589.1127553;534.9062059;485.5158092;452.8128105;413.512914;362.1592562;317.6020335;272.960124;239.848574
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Hydro;EJ/yr;11.38023947;12.01334704;12.77712774;13.60945363;14.46612367;15.31634786;16.13930776;16.92154321;17.65497286;18.33539983;18.96138848;19.53342433;20.05328966;20.52360287;20.947482;21.32830185;21.6695215;21.97456446;22.24673788
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Non-Biomass Renewables;EJ/yr;12.8853159;15.8743558;19.98813209;24.68239282;30.06398741;36.21284832;43.26495707;51.01946665;59.33491629;69.15906074;144.155665;179.8736066;201.8178174;219.6772736;241.2875998;264.7167084;287.3540041;307.3723537;327.7921734
WITCH 2016;DIAG-C0to80-late;World;Primary Energy|Nuclear;EJ/yr;12.30867164;14.28685895;16.42365793;18.57723899;20.79243702;22.71583233;24.25446872;25.58962634;27.0387105;28.44846913;34.31343806;35.31441823;36.55504505;37.63561797;39.50672914;40.81378473;42.09435786;42.74771409;43.9646871
WITCH 2016;DIAG-C30-const;World;Emissions|CO2;Mt CO2/yr;34142.4823;37332.38601;35946.21315;36287.22788;37423.03429;38953.22959;40897.04925;42681.88716;44057.35519;45024.52328;45911.53777;47570.14444;49258.57425;51298.46739;53701.52332;55611.66866;55672.51542;53470.54015;50863.69231
WITCH 2016;DIAG-C30-const;World;Emissions|CO2|Energy and Industrial Processes;Mt CO2/yr;31547.0951;34932.33883;34226.55064;34970.52779;36527.13522;38428.80702;40718.18692;42805.5816;44514.88548;45716.29771;46833.0986;48588.449;50367.9693;52479.5006;54947.16405;56853.44949;56901.22098;54581.1603;51792.86516
WITCH 2016;DIAG-C30-const;World;Emissions|Kyoto Gases;Mt CO2-equiv/yr;47196.42734;51354.66662;48506.77164;48889.22501;50488.29548;52294.59793;54553.73528;56647.62931;58325.97993;59527.13516;60645.47964;62550.67518;64433.69331;66619.3803;69159.3415;71166.84137;71171.70137;68733.75236;65815.85867
WITCH 2016;DIAG-C30-const;World;Final Energy;EJ/yr;343.4883152;386.6263508;410.7110109;442.9388154;478.8783827;515.8376129;554.4075569;591.564891;626.848715;660.0301092;690.4306817;725.2740847;756.9780969;787.9079995;818.2194043;846.0396838;870.8858655;882.903478;900.4715034
WITCH 2016;DIAG-C30-const;World;Policy Cost|Additional Total Energy System Cost;billion US$2010/yr;0.013349057;52.67108348;-593.9587608;-600.2952802;-644.5151447;-711.9615835;-765.8963113;-783.7265475;-892.4023658;-930.1279104;-976.4918451;-1114.056162;-1193.669046;-1286.714073;-1327.233566;-1199.127459;-1704.569898;-1992.754139;-1839.024331
WITCH 2016;DIAG-C30-const;World;Policy Cost|Consumption Loss;billion US$2010/yr;0.00234531;48.01593256;166.7839328;408.246646;623.927169;787.8030258;911.7709222;1008.656612;1089.357458;1165.825676;1220.078415;1203.855381;1166.658876;1138.13953;1139.793782;1121.885862;950.67914;764.7547986;656.0899015
WITCH 2016;DIAG-C30-const;World;Policy Cost|Default for CAV;billion US$2010/yr;0.00234531;48.01593256;166.7839328;408.246646;623.927169;787.8030258;911.7709222;1008.656612;1089.357458;1165.825676;1220.078415;1203.855381;1166.658876;1138.13953;1139.793782;1121.885862;950.67914;764.7547986;656.0899015
WITCH 2016;DIAG-C30-const;World;Policy Cost|GDP Loss;billion US$2010/yr;-0.005327614;-0.012358482;340.3426516;654.4031417;898.7957498;1080.26066;1198.887316;1248.663464;1321.13443;1386.846894;1444.56051;1411.63936;1364.762555;1342.859527;1347.63186;1325.375668;1143.959699;831.2904418;514.0368514
WITCH 2016;DIAG-C30-const;World;Price|Carbon;US$2010/t CO2;;;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
WITCH 2016;DIAG-C30-const;World;GDP|MER;billion US$2010/yr;57801.0136;65625.34503;77411.89958;89682.72432;102111.4629;114467.1851;127274.9651;140477.9307;153749.9247;167553.6343;182492.0006;198624.8326;215580.6365;233117.0719;251488.4273;270547.3017;290679.9029;311720.8829;333228.4541
WITCH 2016;DIAG-C30-const;World;GDP|PPP;billion US$2010/yr;76045.08759;89386.73057;109353.6264;130811.2893;152894.5319;175053.4604;198256.7108;222431.1001;247042.2773;272803.8308;300790.1494;331197.3925;363516.2615;397283.7034;432901.6498;470119.9973;509745.8185;551307.4;594094.3207
WITCH 2016;DIAG-C30-const;World;Primary Energy;EJ/yr;503.5089258;558.3844357;571.8080098;602.3866701;642.8989541;686.8995959;734.0162983;778.5754958;818.6834024;853.4454892;886.4253229;926.135563;961.08553;996.0636461;1032.006746;1069.38206;1102.464936;1133.626639;1187.831213
WITCH 2016;DIAG-C30-const;World;Primary Energy|Biomass;EJ/yr;45.95577483;51.68668537;51.52102099;50.14468753;50.29822396;51.58556626;51.42065702;50.97733727;48.85457624;45.44985355;40.62514216;35.35064525;30.03166268;25.51284661;22.35981601;31.61607365;50.0076397;96.20340769;173.4980298
WITCH 2016;DIAG-C30-const;World;Primary Energy|Biomass|w/ CCS;EJ/yr;0.000113145;0.000193038;0.138119597;0.300369228;0.404259916;0.470547818;0.512421072;0.538309606;0.553639711;0.435507618;0.34787441;0.277896949;0.222018077;0.177397303;0.141766422;0.113314211;0.09059436;0.072451951;0.000448483
WITCH 2016;DIAG-C30-const;World;Primary Energy|Biomass|w/o CCS;EJ/yr;44.05956684;49.48635588;49.18276486;47.64418145;47.69382593;48.91487526;48.7080725;48.23878315;46.10036777;42.81248028;38.07021628;32.84498015;27.49941498;22.70131022;18.36729541;21.65757829;30.43118327;51.92389678;89.88634038
WITCH 2016;DIAG-C30-const;World;Primary Energy|Fossil;EJ/yr;431.9394815;475.9838875;469.8753478;490.2363602;518.042603;547.9561187;582.6940333;614.7371194;642.5198564;664.1907137;684.9102956;710.2232332;729.6258544;748.3328347;768.8422326;778.39177;771.3492798;738.4327502;696.9782872
WITCH 2016;DIAG-C30-const;World;Primary Energy|Fossil|w/ CCS;EJ/yr;0.001286122;0.001250647;0.005828114;0.006796185;0.007491954;0.007981224;0.008313924;0.00852803;0.00865248;0.008709361;0.008923204;0.009096078;0.009235958;0.009349249;0.009441096;0.011859905;0.035036821;0.097546635;0.237069108
WITCH 2016;DIAG-C30-const;World;Primary Energy|Fossil|w/o CCS;EJ/yr;431.9381954;475.9826368;469.8695197;490.229564;518.0351111;547.9481374;582.6857193;614.7285914;642.511204;664.1820043;684.9013724;710.2141372;729.6166184;748.3234854;768.8327915;778.3799101;771.314243;738.3352036;696.7412181
WITCH 2016;DIAG-C30-const;World;Primary Energy|Hydro;EJ/yr;11.38023947;12.01334704;12.77712774;13.60945363;14.46612367;15.31634786;16.13930776;16.92154321;17.65497286;18.33539983;18.96138848;19.53342433;20.05328966;20.52360287;20.947482;21.32830185;21.6695215;21.97456446;22.24673788
WITCH 2016;DIAG-C30-const;World;Primary Energy|Non-Biomass Renewables;EJ/yr;12.8853159;15.8743558;28.7633275;37.95963377;47.9458316;58.8335041;70.08063536;81.9787085;95.01194509;109.865497;126.0100269;144.6132767;164.1640684;184.1346761;201.2481751;218.3530974;238.7450289;255.1634341;272.1824476
WITCH 2016;DIAG-C30-const;World;Primary Energy|Nuclear;EJ/yr;12.30867164;14.28685895;18.55554081;20.93371873;23.48391284;25.38118206;26.66351451;27.71079197;29.11159327;30.74033632;31.66761279;32.72355605;34.0267868;34.83406073;36.29548199;37.74873366;39.0788881;40.53143192;41.86552166
WITCH 2016;DIAG-C30-gr5;World;Emissions|CO2;Mt CO2/yr;34142.4823;37332.38601;39142.83807;40015.74959;41068.09364;41515.03811;41319.17009;41102.85077;39959.12183;37025.83665;33981.66437;31704.93541;27925.41974;25333.75837;22615.99586;19273.03221;16043.41777;12817.16246;9721.153535
WITCH 2016;DIAG-C30-gr5;World;Emissions|CO2|Energy and Industrial Processes;Mt CO2/yr;31547.0951;34932.33883;37003.55996;38512.35761;39964.79092;40757.38567;41144.76755;41231.69151;40412.62378;37891.11457;35035.78386;32791.05653;29187.32439;26461.08201;23513.50815;20180.11634;16823.25426;13557.30949;10620.77726
WITCH 2016;DIAG-C30-gr5;World;Emissions|Kyoto Gases;Mt CO2-equiv/yr;47196.42734;51354.66662;53017.30403;53410.94971;54885.09733;55447.90006;54956.6128;54756.69923;53555.03903;49983.03649;46560.98241;44219.55361;39818.299;36986.19568;33983.23937;29741.64113;26104.48398;22508.19577;18652.95562
WITCH 2016;DIAG-C30-gr5;World;Final Energy;EJ/yr;343.4883152;386.6263508;432.6775014;469.9823042;505.3459024;536.4323717;566.3574471;594.1715902;617.8006244;637.2542656;657.2271638;681.9437411;703.3767535;718.380454;740.169662;756.2721785;769.3621766;773.4097984;781.5171745
WITCH 2016;DIAG-C30-gr5;World;Policy Cost|Additional Total Energy System Cost;billion US$2010/yr;0.013349057;134.1859043;-238.27102;-329.2879651;-463.0835121;-627.4358501;-847.4179004;-1012.107443;-1238.84883;-1476.189904;-1916.774403;-2597.454886;-3545.840405;-4486.188788;-5656.023357;-6241.293495;-6844.58172;-6636.858815;-6259.744072
WITCH 2016;DIAG-C30-gr5;World;Policy Cost|Consumption Loss;billion US$2010/yr;0.00234531;114.6788011;132.3227016;253.9068088;400.0702395;575.0571533;794.0401484;1052.670004;1378.846301;1772.492299;2139.020565;2439.463773;2775.596926;3320.935715;4005.360872;4899.544192;5865.240258;6918.652294;8168.566415
WITCH 2016;DIAG-C30-gr5;World;Policy Cost|Default for CAV;billion US$2010/yr;0.00234531;114.6788011;132.3227016;253.9068088;400.0702395;575.0571533;794.0401484;1052.670004;1378.846301;1772.492299;2139.020565;2439.463773;2775.596926;3320.935715;4005.360872;4899.544192;5865.240258;6918.652294;8168.566415
WITCH 2016;DIAG-C30-gr5;World;Policy Cost|GDP Loss;billion US$2010/yr;-0.005327614;-0.012358482;66.7885106;198.9897799;342.797074;507.2584447;746.0278054;928.3258878;1207.267552;1683.338463;2256.341718;2844.871113;3667.938123;4746.176981;5836.784672;7085.200314;8120.925616;9004.300533;10314.88737
WITCH 2016;DIAG-C30-gr5;World;Price|Carbon;US$2010/t CO2;;;11.30668449;14.43051294;18.41739761;23.50578499;30;38.28844688;48.8668388;62.36784538;79.59893115;101.5906482;129.6582713;165.480461;211.1996614;269.5502338;344.0219936;439.0689275;560.3755768
WITCH 2016;DIAG-C30-gr5;World;GDP|MER;billion US$2010/yr;57801.0136;65625.34503;77685.45372;90138.13768;102667.4616;115040.1873;127727.8246;140798.2683;153863.7916;167257.1427;181680.2194;197191.6008;213277.4609;229713.7545;246999.2745;264787.4771;283702.937;303547.8728;323427.6035
WITCH 2016;DIAG-C30-gr5;World;GDP|PPP;billion US$2010/yr;76045.08759;89386.73057;109802.9233;131555.1053;153785.8589;175954.7125;198903.6139;222809.0305;247046.3377;272073.6345;299185.5242;328597.8311;359541.947;391499.9241;425569.9134;460821.9456;498501.1193;537844.4131;577358.7532
WITCH 2016;DIAG-C30-gr5;World;Primary Energy;EJ/yr;503.5089258;558.3844357;607.5227773;647.345028;685.961571;717.8378176;747.309055;775.7149163;796.9485237;809.4361401;829.4922835;867.4311293;906.0373278;944.7090382;1004.471053;1049.00688;1086.608474;1106.115363;1123.236633
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Biomass;EJ/yr;45.95577483;51.68668537;51.78698432;51.57842126;52.09851896;51.94602905;51.47532747;50.71661257;49.45094993;50.05844726;54.49585984;70.77690741;97.50234874;144.2507445;215.0225394;272.5958486;327.3648297;365.3582834;383.1836479
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Biomass|w/ CCS;EJ/yr;0.000113145;0.000193038;0.000254013;0.00033025;0.009308318;0.299532683;1.275385945;3.898276833;7.077512762;12.48637149;21.10444276;31.48772281;36.22196699;35.14618597;35.6697674;37.73056076;44.34683644;56.89977662;74.46812818
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Biomass|w/o CCS;EJ/yr;44.05956684;49.48635588;49.58654438;49.37775655;49.88828209;49.44319233;47.98714772;44.56775946;39.97422787;34.61073813;28.50447849;28.78095107;37.09451682;58.59992657;91.10693821;117.4434708;141.5101755;154.2296735;154.3577599
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Fossil;EJ/yr;431.9394815;475.9838875;508.9155866;536.8535684;561.948972;579.9704718;594.9774188;608.6569533;613.6163487;602.9650698;594.653854;594.9805797;583.5325751;550.8713319;515.5228129;476.5586344;435.8011793;397.7131212;374.7468332
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Fossil|w/ CCS;EJ/yr;0.001286122;0.001250647;0.002843739;0.001050099;0.08392436;0.82670754;3.140095359;8.594364568;17.99579859;31.72444476;53.75070384;79.63425727;111.3526371;117.9698148;123.5750291;130.5903163;133.3818005;133.9207516;141.1122298
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Fossil|w/o CCS;EJ/yr;431.9381954;475.9826368;508.9127429;536.8525183;561.8650476;579.1437643;591.8373234;600.0625887;595.6205501;571.2406251;540.9031502;515.3463224;472.179938;432.9015171;391.9477839;345.9683181;302.4193789;263.7923696;233.6346034
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Hydro;EJ/yr;11.38023947;12.01334704;12.77712774;13.60945363;14.46612367;15.31634786;16.13930776;16.92154321;17.65497286;18.33539983;18.96138848;19.53342433;20.05328966;20.52360287;20.947482;21.32830185;21.6695215;21.97456446;22.24673788
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Non-Biomass Renewables;EJ/yr;12.8853159;15.8743558;27.58661873;36.90574228;46.84042875;57.9606648;70.57480328;84.27263072;99.69605749;119.4721;142.1511052;162.1548189;184.2407211;207.3154019;230.034545;254.4635913;276.7771599;295.5701899;316.5742664
WITCH 2016;DIAG-C30-gr5;World;Primary Energy|Nuclear;EJ/yr;12.30867164;14.28685895;17.04880216;19.60095909;22.45365255;25.04434149;27.11617115;28.66969651;30.55469333;33.08716542;34.1205078;35.2281459;36.24912365;37.55455397;39.00449406;40.37698593;41.65346576;42.46192844;43.72004554
WITCH 2016;DIAG-C30-hybrid;World;Emissions|CO2;Mt CO2/yr;34142.4823;37332.38601;35946.21315;36287.22788;37423.03429;38953.22959;40692.87528;40555.05283;39005.37194;36656.89627;34085.31675;31999.54578;28224.30366;25722.45539;23035.66772;19528.71073;16298.29185;12929.10585;9806.987433
WITCH 2016;DIAG-C30-hybrid;World;Emissions|CO2|Energy and Industrial Processes;Mt CO2/yr;31547.0951;34932.33883;34226.55064;34970.52779;36527.13522;38428.80702;40516.21759;40683.31664;39458.93115;37522.20029;35143.3646;33096.52781;29492.61781;26881.45133;23981.91641;20442.19155;17088.92376;13666.94932;10700.54749
WITCH 2016;DIAG-C30-hybrid;World;Emissions|Kyoto Gases;Mt CO2-equiv/yr;47196.42734;51354.66662;48506.77164;48889.22501;50488.29548;52294.59793;54276.29782;54102.4109;52460.96866;49540.02629;46618.05895;44475.65429;40066.76469;37339.9799;34366.76346;29951.33882;26308.60887;22562.46231;18676.09537
WITCH 2016;DIAG-C30-hybrid;World;Final Energy;EJ/yr;343.4883152;386.6263508;410.7110109;442.9388154;478.8783827;515.8376129;564.9747551;596.1338019;621.7471784;645.3575618;666.5012263;691.9611995;712.5180567;724.7169485;746.9807985;763.2474063;776.1808086;780.0850706;787.0829344
WITCH 2016;DIAG-C30-hybrid;World;Policy Cost|Additional Total Energy System Cost;billion US$2010/yr;0.013349057;52.67108348;-417.7124511;-487.3293223;-538.6435006;-327.4282864;-729.2575395;-945.0381278;-1251.647167;-1497.262332;-1919.224931;-2614.349742;-3601.197863;-4384.541899;-5673.329643;-6320.23179;-6951.786137;-6799.808137;-6459.963851
WITCH 2016;DIAG-C30-hybrid;World;Policy Cost|Consumption Loss;billion US$2010/yr;0.00234531;48.01593256;166.7839328;408.246646;623.927169;1046.642854;1130.696649;1279.625821;1503.530942;1804.095773;2111.346815;2366.472719;2669.114179;3214.586139;3875.144984;4750.635812;5694.660297;6716.835013;7941.842319
WITCH 2016;DIAG-C30-hybrid;World;Policy Cost|Default for CAV;billion US$2010/yr;0.00234531;48.01593256;166.7839328;408.246646;623.927169;1046.642854;1130.696649;1279.625821;1503.530942;1804.095773;2111.346815;2366.472719;2669.114179;3214.586139;3875.144984;4750.635812;5694.660297;6716.835013;7941.842319
WITCH 2016;DIAG-C30-hybrid;World;Policy Cost|GDP Loss;billion US$2010/yr;-0.005327614;-0.012358482;340.3426516;654.4031417;898.7957498;1080.26066;1019.052752;1074.932522;1278.331909;1656.587569;2145.450778;2670.964669;3470.899861;4544.857721;5662.272302;6920.368983;7959.111016;8911.511676;10269.66262
WITCH 2016;DIAG-C30-hybrid;World;Price|Carbon;US$2010/t CO2;;;;;;;30;38.28844688;48.8668388;62.36784538;79.59893115;101.5906482;129.6582713;165.480461;211.1996614;269.5502338;344.0219936;439.0689275;560.3755768
WITCH 2016;DIAG-C30-hybrid;World;GDP|MER;billion US$2010/yr;57801.0136;65625.34503;77411.89958;89682.72432;102111.4629;114467.1851;127454.7997;140651.6616;153792.7272;167283.8936;181791.1104;197365.5073;213474.4992;229915.0737;247173.7869;264952.3084;283864.7516;303640.6617;323472.8283
WITCH 2016;DIAG-C30-hybrid;World;GDP|PPP;billion US$2010/yr;76045.08759;89386.73057;109353.6264;130811.2893;152894.5319;175053.4604;198511.4285;222628.1088;246972.4651;272164.8419;299410.7365;328936.2746;359923.9738;391864.8248;425844.632;461105.4485;498796.3257;538008.791;577404.365
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy;EJ/yr;503.5089258;558.3844357;571.8089428;602.3871185;642.8995405;686.9002317;742.4612183;773.2867581;794.4657753;814.0390225;836.4323692;873.2504166;911.3898063;943.625526;1001.150615;1052.514786;1089.520097;1110.428838;1126.741612
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Biomass;EJ/yr;45.95577483;51.68668537;51.52102099;50.14468753;50.29822396;51.58556626;51.68883628;50.7460948;49.20348282;49.65625677;53.4048272;66.12796014;93.00723147;133.2315838;199.3910094;269.4780107;324.0051393;364.6515859;383.2865866
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Biomass|w/ CCS;EJ/yr;0.000113145;0.000193038;0.138119597;0.300369228;0.404259916;0.470547818;1.32022558;3.723418454;6.898647728;12.4641186;20.99224863;29.57878848;38.42396478;36.91479496;37.35817949;39.03378085;44.34056926;58.1653132;75.66700164
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Biomass|w/o CCS;EJ/yr;44.05956684;49.48635588;49.18276486;47.64418145;47.69382593;48.91487526;48.15808474;44.78111943;39.94097758;34.3631812;27.97357567;27.36728244;33.73492185;52.19779837;82.44897145;115.2322609;139.8334639;153.2435564;153.8097925
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Fossil;EJ/yr;431.9394815;475.9838875;469.8753478;490.2363602;518.042603;547.9561187;586.8088186;600.3085242;602.1873877;598.3988819;593.6808982;594.8650703;584.7091496;553.5835304;518.8810159;475.8749711;434.2270479;395.0953512;371.5637387
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Fossil|w/ CCS;EJ/yr;0.001286122;0.001250647;0.005828114;0.006796185;0.007491954;0.007981224;1.990340728;7.278505117;17.15876622;30.71892612;50.44514748;76.33402345;107.046221;113.8735124;119.3460616;125.9266405;128.6311096;129.3962117;136.4482634
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Fossil|w/o CCS;EJ/yr;431.9381954;475.9826368;469.8695197;490.229564;518.0351111;547.9481374;584.8184778;593.0300191;585.0286215;567.6799558;543.2357507;518.5310468;477.6629285;439.7100181;399.5349543;349.9483307;305.5959384;265.6991395;235.1154753
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Hydro;EJ/yr;11.38023947;12.01334704;12.77712774;13.60945363;14.46612367;15.31634786;16.13930776;16.92154321;17.65497286;18.33539983;18.96138848;19.53342433;20.05328966;20.52360287;20.947482;21.32830185;21.6695215;21.97456446;22.24673788
WITCH 2016;DIAG-C30-hybrid;World;Primary Energy|Non-Biomass Renewables;EJ/yr;12.8853159;15.8743558;28.7633275;37.95963377;47.9458316;58.8335041;74.28729174;90.59934816;109.120525;129.7921661;151.9249705;173.5356829;193.4071648;214.8309787;239.3620313;262.0611747;284.9400285;303.5144518;323.3659293
